Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
oil_spill,KNN,0.9521276595744681,0.9521276595744681,0.9572192513368984,0.9518716577540107,0.9625668449197861,0.9551826146319264,0.00420244410470337,0.008128881454467773,0.03263211250305176
oil_spill,LogisticRegression,0.9468085106382979,0.973404255319149,0.9786096256684492,0.9518716577540107,0.9572192513368984,0.961582660143361,0.012339254960563834,1.1124529838562012,0.008514404296875
oil_spill,Perceptron,0.9521276595744681,0.0425531914893617,0.9572192513368984,0.9572192513368984,0.9572192513368984,0.7732677210149049,0.3653625864274219,0.011670351028442383,0.006854057312011719
oil_spill,MLP,0.9361702127659575,0.9468085106382979,0.9625668449197861,0.9144385026737968,0.9358288770053476,0.939162589600637,0.01573256310149577,0.15295910835266113,0.008625507354736328
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.7075,0.7075,0.715,0.75,0.7375,0.7234999999999999,0.01721917535772257,0.018523693084716797,0.006212949752807617
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.7425,0.7775,0.7725,0.785,0.75,0.7655000000000001,0.016385969608173925,0.20312833786010742,0.1112213134765625
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.7275,0.7275,0.735,0.785,0.7475,0.7445,0.021529050141610988,0.01290440559387207,0.021599769592285156
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.64,0.6825,0.695,0.675,0.66,0.6705,0.01899999999999998,0.0988001823425293,0.006705760955810547
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5975,0.545,0.65,0.605,0.59,0.5974999999999999,0.03354101966249684,0.02026844024658203,0.005872488021850586
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.745,0.7475,0.7775,0.7925,0.7525,0.763,0.01873499399519518,8.434236764907837,0.009778261184692383
FOREX_eursek-day-High,DecisionTree,0.5896739130434783,0.5733695652173914,0.5449591280653951,0.6049046321525886,0.5803814713896458,0.5786577419736998,0.01988360080542564,0.14001870155334473,0.007434844970703125
FOREX_eursek-day-High,SVM,0.5489130434782609,0.5597826086956522,0.5749318801089919,0.5940054495912807,0.55858310626703,0.5672432176282431,0.015760622381039695,0.24925971031188965,0.1571667194366455
FOREX_eursek-day-High,KNN,0.5163043478260869,0.5135869565217391,0.5068119891008175,0.4986376021798365,0.5776566757493188,0.5225995142755598,0.028197750016149818,0.013885259628295898,0.019903182983398438
FOREX_eursek-day-High,LogisticRegression,0.6603260869565217,0.6304347826086957,0.6839237057220708,0.6648501362397821,0.6403269754768393,0.655972337400782,0.01884671585683921,1.0449459552764893,0.00803232192993164
FOREX_eursek-day-High,Perceptron,0.6141304347826086,0.5407608695652174,0.5340599455040872,0.5422343324250681,0.5367847411444142,0.5535940646842791,0.030405662922095913,0.0164492130279541,0.007226228713989258
FOREX_eursek-day-High,MLP,0.6929347826086957,0.5679347826086957,0.5858310626702997,0.5258855585831063,0.5504087193460491,0.5845989811633692,0.05767512359299447,0.9430892467498779,0.009602069854736328
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.8056872037914692,0.7914691943127962,0.8009478672985783,0.8388625592417062,0.8483412322274881,0.8170616113744076,0.022350381274979327,0.0529477596282959,0.006922006607055664
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.8293838862559242,0.8056872037914692,0.8104265402843602,0.7819905213270142,0.8293838862559242,0.8113744075829384,0.017580319422740687,0.08659100532531738,0.04192996025085449
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.8436018957345972,0.8293838862559242,0.8246445497630331,0.7582938388625592,0.8009478672985783,0.8113744075829384,0.029884137953430253,0.009179830551147461,0.03590083122253418
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8767772511848341,0.8388625592417062,0.8815165876777251,0.8720379146919431,0.8815165876777251,0.8701421800947866,0.016029890545296452,0.5712895393371582,0.00812840461730957
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.7914691943127962,0.6872037914691943,0.5165876777251185,0.6919431279620853,0.7914691943127962,0.6957345971563982,0.10050969586207818,0.013174295425415039,0.007647275924682617
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.8720379146919431,0.8815165876777251,0.8625592417061612,0.8483412322274881,0.8862559241706162,0.8701421800947868,0.013604455065788945,4.488318920135498,0.009184122085571289
FOREX_audcad-day-Close,DecisionTree,0.49591280653950953,0.5204359673024523,0.4768392370572207,0.5068119891008175,0.5546448087431693,0.5109289617486339,0.026099816641630635,0.14531445503234863,0.007364511489868164
FOREX_audcad-day-Close,SVM,0.5231607629427792,0.5177111716621253,0.5095367847411444,0.5231607629427792,0.5109289617486339,0.5168996888074925,0.0058124442531538876,0.24939370155334473,0.14177918434143066
FOREX_audcad-day-Close,KNN,0.5013623978201635,0.5149863760217984,0.5013623978201635,0.5286103542234333,0.5355191256830601,0.5163681303137237,0.013920387423858895,0.015849590301513672,0.018802165985107422
FOREX_audcad-day-Close,LogisticRegression,0.5122615803814714,0.5149863760217984,0.5258855585831063,0.5013623978201635,0.5027322404371585,0.5114456306487396,0.00893654210270884,1.1210391521453857,0.007783174514770508
FOREX_audcad-day-Close,Perceptron,0.5204359673024523,0.4904632152588556,0.5013623978201635,0.49318801089918257,0.5273224043715847,0.5065543991304476,0.014755008552719912,0.01411747932434082,0.006054401397705078
FOREX_audcad-day-Close,MLP,0.4986376021798365,0.5095367847411444,0.5013623978201635,0.5122615803814714,0.505464480874317,0.5054525691993865,0.0050242784386668555,1.1996057033538818,0.009406566619873047
ricci_vs_destefano,DecisionTree,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.010305404663085938,0.010074853897094727
ricci_vs_destefano,SVM,1.0,0.9583333333333334,1.0,0.9565217391304348,0.9565217391304348,0.9742753623188406,0.021014492753623173,0.013790130615234375,0.011888742446899414
ricci_vs_destefano,KNN,1.0,1.0,1.0,0.9565217391304348,0.8695652173913043,0.9652173913043478,0.050703929520393924,0.008346796035766602,0.013718128204345703
ricci_vs_destefano,LogisticRegression,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06951904296875,0.007075309753417969
ricci_vs_destefano,Perceptron,0.9583333333333334,0.6666666666666666,0.75,0.9565217391304348,0.9130434782608695,0.8489130434782608,0.11888033976097362,0.008969306945800781,0.006284475326538086
ricci_vs_destefano,MLP,1.0,1.0,1.0,0.9565217391304348,1.0,0.9913043478260869,0.017391304347826077,0.5424795150756836,0.008337736129760742
prnn_fglass,DecisionTree,0.7209302325581395,0.7906976744186046,0.6744186046511628,0.7674418604651163,0.7142857142857143,0.7335548172757476,0.04108870387705065,0.010628938674926758,0.006565093994140625
prnn_fglass,SVM,0.37209302325581395,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.35714285714285715,0.3551495016611296,0.009061914748827806,0.012871503829956055,0.00834512710571289
prnn_fglass,KNN,0.6744186046511628,0.627906976744186,0.627906976744186,0.7209302325581395,0.6190476190476191,0.6540420819490588,0.03867797112370863,0.007279634475708008,0.010885953903198242
prnn_fglass,LogisticRegression,0.627906976744186,0.627906976744186,0.627906976744186,0.6511627906976745,0.6190476190476191,0.6307862679955704,0.010750530320719034,1.115304708480835,0.007628202438354492
prnn_fglass,Perceptron,0.37209302325581395,0.3488372093023256,0.4883720930232558,0.46511627906976744,0.42857142857142855,0.4205980066445182,0.0531810572857508,0.020768165588378906,0.007422447204589844
prnn_fglass,MLP,0.6046511627906976,0.3953488372093023,0.3488372093023256,0.37209302325581395,0.38095238095238093,0.42037652270210407,0.0933669755899817,0.5158157348632812,0.007737159729003906
mc2,DecisionTree,0.696969696969697,0.6875,0.71875,0.65625,0.625,0.6768939393939395,0.03282257623283321,0.013092041015625,0.0068013668060302734
mc2,SVM,0.7575757575757576,0.75,0.6875,0.78125,0.71875,0.7390151515151515,0.03259887305313255,0.01030278205871582,0.007483005523681641
mc2,KNN,0.696969696969697,0.75,0.6875,0.75,0.65625,0.7081439393939395,0.03673656623092222,0.007228374481201172,0.022941112518310547
mc2,LogisticRegression,0.6363636363636364,0.65625,0.6875,0.71875,0.65625,0.6710227272727273,0.028938253586924645,0.9493255615234375,0.008807182312011719
mc2,Perceptron,0.3333333333333333,0.59375,0.34375,0.34375,0.71875,0.4666666666666666,0.15980674092304256,0.009478569030761719,0.006570577621459961
mc2,MLP,0.3333333333333333,0.3125,0.3125,0.3125,0.28125,0.3104166666666667,0.01666666666666666,0.043978214263916016,0.0074198246002197266
iriiiiiis,DecisionTree,1.0,0.9666666666666667,0.9333333333333333,0.9666666666666667,0.9,0.9533333333333335,0.03399346342395189,0.007449626922607422,0.005722761154174805
iriiiiiis,SVM,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.008662223815917969,0.006433010101318359
iriiiiiis,KNN,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.0064318180084228516,0.011081218719482422
iriiiiiis,LogisticRegression,1.0,0.9666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9666666666666668,0.029814239699997188,0.11790657043457031,0.008619546890258789
iriiiiiis,Perceptron,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.6333333333333333,0.6666666666666666,0.7,0.08432740427115681,0.018458843231201172,0.006901979446411133
iriiiiiis,MLP,1.0,1.0,0.9,1.0,1.0,0.9800000000000001,0.039999999999999994,1.0244419574737549,0.007934093475341797
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.8325,0.805,0.87,0.83,0.7975,0.8270000000000002,0.02546566315649368,0.03510117530822754,0.007086515426635742
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.8325,0.825,0.8425,0.855,0.8475,0.8404999999999999,0.010653637876331268,0.15159010887145996,0.08415365219116211
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.85,0.815,0.8375,0.8475,0.845,0.8390000000000001,0.012708265027138852,0.010509967803955078,0.019326448440551758
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.745,0.755,0.7125,0.7325,0.7225,0.7335,0.015215124054702928,0.015954971313476562,0.007154226303100586
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.4725,0.5925,0.7075,0.74,0.625,0.6275000000000001,0.09414085191881366,0.011148214340209961,0.005784511566162109
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.845,0.825,0.8425,0.8425,0.8425,0.8395000000000001,0.0073143694191639165,12.121409177780151,0.008777618408203125
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.845,0.8225,0.845,0.84,0.86,0.8425,0.012041594578792288,0.2833671569824219,0.008026123046875
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.8425,0.785,0.81,0.825,0.825,0.8175000000000001,0.019235384061671332,0.24255585670471191,0.17347955703735352
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.865,0.8325,0.83,0.845,0.825,0.8394999999999999,0.014352700094407332,0.010751962661743164,0.05897068977355957
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.8925,0.8725,0.8775,0.8675,0.8975,0.8815000000000002,0.011575836902790192,1.2313997745513916,0.009633541107177734
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.81,0.8025,0.56,0.8075,0.705,0.7370000000000001,0.0968942722765386,0.017849206924438477,0.006949663162231445
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.83,0.8725,0.87,0.88,0.8625,0.8630000000000001,0.017421251390184366,1.5913755893707275,0.010540485382080078
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6647058823529411,0.7159763313609467,0.6568047337278107,0.7159763313609467,0.7041420118343196,0.6915210581273931,0.02561127127637247,0.02639150619506836,0.005918979644775391
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.4823529411764706,0.47337278106508873,0.5325443786982249,0.5384615384615384,0.4437869822485207,0.4941037243299687,0.036179903343855936,0.08096814155578613,0.03801703453063965
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.6529411764705882,0.650887573964497,0.6390532544378699,0.6272189349112426,0.7100591715976331,0.6560320222763663,0.02854268417943506,0.0076618194580078125,0.03060626983642578
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.788235294117647,0.7869822485207101,0.8284023668639053,0.8106508875739645,0.8165680473372781,0.8061677688827011,0.016200613169125036,1.397681713104248,0.008089065551757812
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.49411764705882355,0.2603550295857988,0.27218934911242604,0.3431952662721893,0.25443786982248523,0.3248590323703446,0.09041979668665079,0.02785205841064453,0.006218910217285156
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.4764705882352941,0.5739644970414202,0.5976331360946746,0.6686390532544378,0.5976331360946746,0.5828680821441004,0.0619554253625818,0.8672819137573242,0.008330821990966797
FOREX_eurgbp-day-Close,DecisionTree,0.5013623978201635,0.5231607629427792,0.5122615803814714,0.5013623978201635,0.5231607629427792,0.5122615803814714,0.00974852524250589,0.11215519905090332,0.007782936096191406
FOREX_eurgbp-day-Close,SVM,0.5068119891008175,0.5068119891008175,0.4904632152588556,0.5013623978201635,0.5367847411444142,0.5084468664850136,0.015375189078654925,0.25491762161254883,0.13920950889587402
FOREX_eurgbp-day-Close,KNN,0.5422343324250681,0.49318801089918257,0.5286103542234333,0.5395095367847411,0.5286103542234333,0.5264305177111717,0.017523635085355337,0.015354156494140625,0.0203702449798584
FOREX_eurgbp-day-Close,LogisticRegression,0.45776566757493187,0.4877384196185286,0.5068119891008175,0.45776566757493187,0.4768392370572207,0.47738419618528605,0.01867230702889573,1.1963744163513184,0.009506940841674805
FOREX_eurgbp-day-Close,Perceptron,0.46321525885558584,0.5095367847411444,0.5313351498637602,0.5149863760217984,0.5122615803814714,0.5062670299727521,0.02282331508596394,0.017591476440429688,0.00808095932006836
FOREX_eurgbp-day-Close,MLP,0.4904632152588556,0.5204359673024523,0.5013623978201635,0.555858310626703,0.4904632152588556,0.511716621253406,0.024637939085465528,0.8818013668060303,0.00835561752319336
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6825,0.6525,0.6775,0.6975,0.68,0.678,0.014525839046333965,0.035741329193115234,0.006143331527709961
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.5625,0.56,0.5775,0.55,0.545,0.5589999999999999,0.01124722187920198,0.2948126792907715,0.15860462188720703
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.535,0.515,0.5,0.5525,0.58,0.5365,0.028089143810376263,0.01412057876586914,0.020318269729614258
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.6925,0.7325,0.7075,0.705,0.675,0.7025,0.018907670401189035,1.1992309093475342,0.008939743041992188
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5,0.495,0.4975,0.4975,0.495,0.497,0.0018708286933869723,0.01802802085876465,0.009314537048339844
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.51,0.6275,0.6525,0.505,0.515,0.562,0.06425340457905711,0.4570739269256592,0.009431600570678711
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.785,0.7825,0.755,0.8125,0.8025,0.7875,0.019685019685029524,0.044927120208740234,0.0062291622161865234
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.4725,0.4725,0.4775,0.5025,0.4975,0.4845,0.012884098726725121,0.2700626850128174,0.16678571701049805
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.495,0.54,0.5125,0.515,0.5075,0.514,0.01471393896956218,0.011947393417358398,0.015309572219848633
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.805,0.82,0.8375,0.865,0.875,0.8404999999999999,0.02638181191654583,1.184643030166626,0.0080718994140625
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.52,0.515,0.5175,0.5,0.5,0.5105000000000001,0.008717797887081345,0.014393806457519531,0.007518768310546875
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.5875,0.74,0.7175,0.8,0.5975,0.6885,0.08295480697343585,0.7145123481750488,0.008848905563354492
PieChart1,DecisionTree,0.8936170212765957,0.8297872340425532,0.8865248226950354,0.9078014184397163,0.9078014184397163,0.8851063829787232,0.028860978651596886,0.030500173568725586,0.006601095199584961
PieChart1,SVM,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9078014184397163,0.9134751773049645,0.0028368794326241176,0.02504587173461914,0.01120448112487793
PieChart1,KNN,0.9148936170212766,0.9078014184397163,0.9078014184397163,0.900709219858156,0.900709219858156,0.9063829787234041,0.005307315442232549,0.008585929870605469,0.03250932693481445
PieChart1,LogisticRegression,0.9148936170212766,0.900709219858156,0.9078014184397163,0.9219858156028369,0.8936170212765957,0.9078014184397162,0.010029883421085795,1.050652265548706,0.009726285934448242
PieChart1,Perceptron,0.0851063829787234,0.6808510638297872,0.9148936170212766,0.9148936170212766,0.9078014184397163,0.700709219858156,0.3206238574480868,0.010437250137329102,0.007234811782836914
